0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
104,98,98,103,56,107,85,85,81,75,75,83,153463,
87,80,94,119,95,99,97,105,88,91,85,81,3143754,
85,110,104,100,105,100,87,80,75,90,78,96,18567238,
44,53,103,89,84,87,82,86,96,93,89,87,557201984,
85,81,92,78,71,104,87,82,77,94,62,77,1845202560,
69,80,94,89,81,79,101,95,57,81,91,67,1751850240,
189,66,101,69,53,46,66,73,65,55,71,75,2147483647,
210,55,99,96,42,39,78,87,75,73,75,69,2147483647,
207,37,116,78,0,71,84,66,80,65,84,70,2147483647,
168,71,118,38,22,89,65,68,87,71,80,58,2147483647,
145,102,109,19,49,79,45,87,77,71,80,71,2147483647,
139,121,108,18,67,63,41,92,56,78,75,76,2147483647,
150,135,108,22,76,44,46,88,52,88,68,80,2147483647,
156,128,93,33,75,34,47,76,51,88,65,77,2147483647,
182,151,90,41,60,50,45,79,54,79,59,76,2147483647,
256,142,108,64,88,62,74,68,69,76,65,85,2147483647,
235,125,92,66,71,76,80,73,69,68,70,73,2147483647,
161,133,89,49,64,68,69,76,87,69,82,80,2147483647,
117,171,82,25,74,55,89,75,65,72,63,65,2147483647,
127,173,64,26,68,52,80,68,66,75,63,69,2147483647,
137,173,74,44,70,46,90,81,79,93,68,85,2147483647,
131,162,66,38,65,23,74,70,79,95,70,90,2147483647,
143,196,82,46,75,36,73,64,76,88,69,99,2147483647,
126,188,74,53,73,29,70,62,67,92,66,93,2147483647,
128,184,75,54,72,33,67,67,64,93,65,96,2147483647,
130,216,78,58,71,37,72,76,72,102,72,101,2147483647,
133,220,74,53,61,42,66,80,67,100,71,96,2147483647,
153,193,72,67,64,48,66,89,71,113,80,92,2147483647,
163,180,105,49,72,53,62,92,76,96,88,80,2147483647,
168,110,103,95,98,82,78,81,76,83,88,94,1595986,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
0,0,0,0,0,0,0,0,0,0,0,0,86,
