nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,
7.45845,-1.11395,-0.760699,-1.37791,-0.976187,-0.829933,0.291527,0.574485,0.484114,-0.00984008,-0.378059,-0.171003,3.15913e+07,
13.9225,3.20372,1.31849,-3.39568,-2.09712,-3.61838,-3.08773,-0.22334,-1.59655,-1.7442,-0.241069,-0.905052,4.81758e+09,
15.359,3.40655,2.41075,-3.74804,-1.86725,-4.40163,-3.34703,0.108586,-1.74152,-2.18377,-0.103566,-0.886744,1.37645e+10,
15.5027,4.18549,2.05175,-4.15117,-0.583413,-5.0277,-3.70318,-0.0242739,-1.25862,-3.14945,0.158079,-0.797026,2.03786e+10,
14.5895,3.20476,1.59134,-3.68415,-1.65587,-3.5389,-3.67024,-1.55334,-0.798332,-2.42271,-1.11431,-0.411375,3.01042e+10,
7.9839,-0.186867,-0.0264162,-5.79395,-2.48499,-1.40078,-2.65194,-3.06544,-0.991567,-3.82184,-0.276177,-0.619263,3.61001e+10,
2.69316,-3.46142,-0.626771,-3.04489,-1.82192,-0.959121,-2.97983,-4.6616,-0.480572,-2.71206,-0.109514,-0.382992,2.79345e+10,
1.63569,-5.10501,-0.0578585,0.612564,-2.88924,0.429297,-0.501966,-4.4993,-1.09902,-2.21574,-0.865073,-1.07303,3.27732e+10,
2.17142,-6.25083,-1.41351,2.32834,-3.56238,-0.667018,-0.162593,-4.06882,-1.8811,-2.40304,-1.65704,-2.20255,3.0087e+10,
1.53776,-6.75225,-2.16183,2.70412,-4.57433,-1.96515,-0.927035,-4.05682,-2.37478,-3.01661,-2.33053,-2.67863,2.46297e+10,
2.23716,-6.21545,-1.97765,3.53311,-3.80892,-1.81255,-0.57812,-3.65148,-1.37091,-1.42782,-1.49452,-2.47882,2.32991e+10,
